    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   60, 17.1809961,        7,    65001,   1.0000,    69497,      741,     0000, 0.00010769065,        0,        0,        7,    68494,    68187,        0,        0,        0,        0,       -2,     1480,     5481,      730,      767,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61, 17.1859961,        8,    65029,   1.0000,    69543,      740,     0000, 0.00012302204,        0,        0,        9,    68526,    68268,        0,        0,        0,        0,       -2,     1481,     5464,      764,      817,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62, 17.1909961,        3,    64970,   1.0000,    69495,      740,     0000, 4.6175158e-05,        0,        0,        3,    68464,    68255,        0,        0,        0,        0,       -2,     1513,     5511,      758,      771,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63, 17.1959961,        0,    64876,   1.0000,    69394,      738,     0000,        0,        0,        0,        0,    68355,    68150,        0,        0,        0,        0,       -2,     1485,     5593,      770,      773,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64, 17.2009961,        5,    64831,   1.0000,    69337,      739,     0000, 7.7123598e-05,        0,        0,        6,    68327,    68108,        0,        0,        0,        0,       -2,     1516,     5546,      751,      814,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65, 17.2059961,        7,    64873,   1.0000,    69390,      739,     0000, 0.00010790313,        0,        0,        8,    68416,    68147,        0,        0,        0,        0,       -2,     1518,     5563,      788,      793,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66, 17.2109961,        7,    64938,   1.0000,    69445,      740,     0000, 0.00010779513,        0,        0,        8,    68463,    68207,        0,        0,        0,        0,       -2,     1476,     5477,      733,      788,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67, 17.2159961,        8,    64844,   1.0000,    69342,      740,     0000, 0.00012337302,        0,        0,        8,    68394,    68139,        0,        0,        0,        0,       -2,     1437,     5433,      731,      791,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68, 17.2209961,        6,    64772,   1.0000,    69256,      739,     0000, 9.2632619e-05,        0,        0,        8,    68319,    68100,        0,        0,        0,        0,       -2,     1511,     5571,      805,      801,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69, 17.2259961,        1,    64837,   1.0000,    69322,      739,     0000, 1.5423292e-05,        0,        0,        2,    68414,    68140,        0,        0,        0,        0,       -2,     1487,     5488,      762,      773,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70, 17.2309961,        5,    64866,   1.0000,    69365,      740,     0000, 7.7081984e-05,        0,        0,        5,    68436,    68223,        0,        0,        0,        0,       -2,     1478,     5478,      760,      743,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71, 17.2359961,        3,    64918,   1.0000,    69413,      740,     0000, 4.6212145e-05,        0,        0,        3,    68549,    68218,        0,        0,        0,        0,       -2,     1472,     5505,      770,      773,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72, 17.2409961,        3,    64890,   1.0000,    69387,      739,     0000, 4.6232085e-05,        0,        0,        3,    68486,    68229,        0,        0,        0,        0,       -2,     1520,     5433,      790,      793,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73, 17.2459961,        6,    65019,   1.0000,    69517,      741,     0000, 9.2280718e-05,        0,        0,        6,    68627,    68358,        0,        0,        0,        0,       -2,     1469,     5452,      706,      743,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74, 17.2509961,        9,    64944,   1.0000,    69455,      740,     0000, 0.00013858093,        0,        0,        9,    68552,    68328,        0,        0,        0,        0,       -2,     1475,     5389,      760,      781,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75, 17.2559961,        4,    64866,   1.0000,    69381,      740,     0000, 6.1665588e-05,        0,        0,        5,    68509,    68222,        0,        0,        0,        0,       -2,     1465,     5585,      785,      828,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76, 17.2609961,        5,    64928,   1.0000,    69430,      741,     0000, 7.7008379e-05,        0,        0,        5,    68571,    68289,        0,        0,        0,        0,       -2,     1414,     5331,      732,      757,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77, 17.2659961,        5,    64859,   1.0000,    69364,      741,     0000, 7.7090304e-05,        0,        0,        6,    68480,    68264,        0,        0,        0,        0,       -2,     1520,     5449,      778,      776,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78, 17.2709961,        5,    64817,   1.0000,    69331,      739,     0000, 7.7140256e-05,        0,        0,        5,    68488,    68178,        0,        0,        0,        0,       -2,     1462,     5454,      786,      735,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79, 17.2759961,        4,    64818,   1.0000,    69329,      741,     0000, 6.1711253e-05,        0,        0,        4,    68475,    68174,        0,        0,        0,        0,       -2,     1466,     5448,      766,      815,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80, 17.2809961,        4,    64810,   1.0000,    69323,      741,     0000, 6.1718871e-05,        0,        0,        5,    68456,    68185,        0,        0,        0,        0,       -2,     1472,     5452,      808,      764,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81, 17.2859961,        3,    64825,   1.0000,    69334,      740,     0000, 4.6278442e-05,        0,        0,        3,    68456,    68206,        0,        0,        0,        0,       -2,     1430,     5444,      798,      753,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82, 17.2909961,        6,    64860,   1.0000,    69359,      740,     0000, 9.2506938e-05,        0,        0,        6,    68481,    68265,        0,        0,        0,        0,       -2,     1445,     5533,      746,      780,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   83, 17.2959961,        4,    64849,   1.0000,    69360,      739,     0000, 6.1681753e-05,        0,        0,        4,    68484,    68248,        0,        0,        0,        0,       -2,     1444,     5612,      787,      772,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   84, 17.3009961,        3,    64747,   1.0000,    69273,      739,     0000, 4.6334193e-05,        0,        0,        3,    68407,    68165,        0,        0,        0,        0,       -2,     1585,     5703,      769,      794,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   85, 17.3059961,        7,    64666,   1.0000,    69170,      739,     0000, 0.00010824854,        0,        0,        7,    68329,    68059,        0,        0,        0,        0,       -2,     1498,     5465,      733,      748,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
