radians	I
32.445290	212.313800
32.455640	220.548900
32.465990	229.785600
32.476330	240.285400
32.486680	252.034900
32.497030	264.916600
32.507380	278.407300
32.517730	293.363400
32.528070	309.370400
32.538420	326.971900
32.548770	344.937300
32.559120	363.726300
32.569470	382.490000
32.579810	402.473400
32.590160	422.726100
32.600510	443.765100
32.610860	464.648600
32.621210	485.942700
32.631550	506.488600
32.641900	526.850200
32.652250	546.524100
32.662600	565.719000
32.672950	584.539800
32.683290	603.176400
32.693640	621.228100
32.703990	638.251500
32.714340	654.858200
32.724690	669.971400
32.735040	683.567000
32.745380	695.418900
32.755730	705.581800
32.766080	713.697000
32.776430	719.133700
32.786780	722.331400
32.797120	723.839000
32.807470	724.066900
32.817820	721.854200
32.828170	717.937700
32.838520	711.700400
32.848860	703.622400
32.859210	693.935300
32.869560	682.843000
32.879910	670.590900
32.890260	656.871400
32.900600	642.194900
32.910950	626.092800
32.921300	609.884200
32.931650	593.079800
32.942000	576.699000
32.952340	559.887500
32.962690	542.873800
32.973040	525.207800
32.983390	508.183500
32.993740	491.411200
33.004080	475.124500
33.014430	459.225300
33.024780	444.114700
33.035130	429.690400
33.045480	415.961000
33.055820	403.566500
33.066170	391.678200
33.076520	380.986600
33.086870	371.441300
33.097220	363.132200
33.107570	356.153300
33.117910	350.187300
33.128260	345.041500
33.138610	340.111500
33.148960	335.154100
33.159310	329.595200
33.169650	323.624100
33.180000	317.361000
33.190350	310.437700
33.200700	302.729100
33.211050	293.951000
33.221390	284.427900
33.231740	274.653500
33.242090	264.411800
33.252440	254.320300
33.262790	244.510600
33.273130	235.282200
33.283480	226.830200
33.293830	219.176300
33.304180	212.193800
33.314530	206.093100
33.324870	200.638200
33.335220	195.999600
33.345570	191.865800
33.355920	188.251400
33.366270	185.365700
33.376610	182.952800
33.386960	180.772900
33.397310	178.871600
33.407660	177.137600
33.418010	175.471300
33.428350	174.202000
33.438700	173.216800
33.449050	172.445000
33.459400	171.666500
33.469750	170.757200
33.480100	170.145600
33.490440	169.932600
33.500790	169.710000
33.511140	169.675000
33.521490	169.542100
33.531840	169.389500
33.542180	169.256500
33.552530	169.067900
33.562880	168.989200
33.573230	168.832600
33.583580	168.634800
33.593920	168.393100
33.604270	168.033400
33.614620	167.682100
33.624970	167.459600
33.635320	167.451400
33.645660	167.536100
33.656010	167.556700
33.666360	167.499600
33.676710	167.233000
33.687060	167.128700
33.697400	167.125000
33.707750	166.933900
33.718100	166.835400
33.728450	166.614100
33.738800	166.670000
33.749140	166.716800
33.759490	166.718000
33.769840	166.732800
33.780190	166.975800
33.790540	167.120400
33.800880	167.104700
33.811230	167.347000
33.821580	167.419100
33.831930	167.351800
33.842280	167.455400
33.852630	167.568800
33.862970	167.770000
33.873320	167.888200
33.883670	168.286500
33.894020	168.540700
33.904370	168.926200
33.914710	169.421800
33.925060	169.932500
33.935410	170.608700
33.945760	171.484200
33.956110	172.311800
33.966450	173.130100
33.976800	173.762400
33.987150	174.297900
33.997500	174.723900
34.007850	175.048400
34.018190	175.508000
34.028540	176.167200
34.038890	176.864900
34.049240	177.703600
34.059590	178.329000
34.069930	178.747500
34.080280	179.166500
34.090630	179.564700
34.100980	179.813000
34.111330	180.257300
34.121670	180.799900
34.132020	181.281200
34.142370	181.411400
34.152720	181.451900
34.163070	181.597700
34.173410	182.023000
34.183760	182.484400
34.194110	182.932600
34.204460	183.157700
34.214810	183.324200
34.225160	183.767300
34.235500	184.184100
34.245850	184.900300
34.256200	185.743000
34.266550	186.943300
34.276900	188.415700
34.287240	190.059300
34.297590	191.817100
34.307940	193.777500
34.318290	196.159300
34.328640	198.632000
34.338980	201.507700
34.349330	204.805700
34.359680	208.129100
34.370030	211.530100
34.380380	214.954400
34.390720	218.488400
34.401070	222.365400
34.411420	226.440700
34.421770	230.667500
34.432120	234.938400
34.442460	239.277000
34.452810	243.448500
34.463160	247.431900
34.473510	250.763500
34.483860	254.197100
34.494200	257.532000
34.504550	260.773700
34.514900	263.961900
34.525250	266.716200
34.535600	269.155400
34.545940	271.546800
34.556290	273.715400
34.566640	275.311100
34.576990	276.250200
34.587340	277.031100
34.597690	277.562100
34.608030	277.769500
34.618380	277.414400
34.628730	276.505000
34.639080	275.023100
34.649430	273.006800
34.659770	270.877700
34.670120	268.179500
34.680470	265.438300
34.690820	262.542700
34.701170	259.074800
34.711510	254.923700
34.721860	250.333800
34.732210	245.784600
34.742560	241.148100
34.752910	236.448100
34.763250	231.640500
34.773600	226.743300
34.783950	221.623300
34.794300	216.799300
34.804650	212.408800
34.814990	208.039500
34.825340	203.784600
34.835690	199.482500
34.846040	195.642200
34.856390	192.196100
34.866730	188.718500
34.877080	185.394800
34.887430	182.262200
34.897780	179.526600
34.908130	176.906800
34.918470	174.577000
34.928820	172.364400
34.939170	170.264100
34.949520	168.350200
34.959870	166.556800
34.970220	165.000100
34.980560	163.691000
34.990910	162.567100
35.001260	161.607500
35.011610	160.766500
35.021960	159.959900
35.032300	159.166200
35.042650	158.368700
35.053000	157.640300
35.063350	157.042400
35.073700	156.678400
35.084040	156.425900
35.094390	156.323300
35.104740	156.215700
35.115090	156.000400
35.125440	155.510000
35.135780	155.006100
35.146130	154.626400
35.156480	154.497700
35.166830	154.376900
35.177180	154.188300
35.187520	154.030400
35.197870	154.063000
35.208220	154.118000
35.218570	154.075700
35.228920	154.040700
35.239260	153.971200
35.249610	153.892700
35.259960	153.771000
35.270310	153.734600
35.280660	153.908800
35.291000	154.222500
35.301350	154.706700
35.311700	154.846100
35.322050	154.881300
35.332400	154.973400
35.342750	155.217700
35.353090	155.520000
35.363440	155.924500
35.373790	156.308100
35.384140	156.797500
35.394490	157.307900
35.404830	157.667600
35.415180	158.158100
35.425530	158.604300
35.435880	158.997500
35.446230	159.327800
35.456570	159.512600
35.466920	159.811400
35.477270	160.120900
35.487620	160.498300
35.497970	160.840000
35.508310	161.034500
35.518660	161.099000
35.529010	161.079300
35.539360	161.269900
35.549710	161.531200
35.560050	161.946800
35.570400	162.289100
35.580750	162.661800
35.591100	162.884300
35.601450	163.057300
35.611790	163.069800
35.622140	162.741500
35.632490	162.835700
35.642840	163.103800
35.653190	163.249500
35.663530	163.121100
35.673880	163.035500
35.684230	162.861700
35.694580	162.520700
35.704930	162.008800
35.715270	161.458500
35.725620	161.024600
35.735970	160.646800
35.746320	160.408300
35.756670	160.149500
35.767020	159.865300
35.777360	159.562500
35.787710	159.179700
35.798060	158.788500
35.808410	158.383900
35.818760	157.925500
35.829100	157.504900
35.839450	157.442300
35.849800	157.382200
35.860150	157.073300
35.870500	156.843700
35.880840	156.474400
35.891190	156.351000
35.901540	156.386300
35.911890	156.426000
35.922240	156.494200
35.932580	156.502900
35.942930	156.588600
35.953280	156.792200
35.963630	156.970600
35.973980	157.073400
35.984320	157.002900
35.994670	157.027100
36.005020	157.215000
36.015370	157.520100
36.025720	157.892800
36.036060	158.239200
36.046410	158.667500
36.056760	159.174200
36.067110	159.893600
36.077460	160.486500
36.087800	161.135500
36.098150	161.890100
36.108500	162.819700
36.118850	163.860200
36.129200	165.068900
36.139550	166.343600
36.149890	167.491200
36.160240	168.821500
36.170590	170.197900
36.180940	172.023000
36.191290	175.600700
36.201630	178.134600
36.211980	180.573100
36.222330	183.139100
36.232680	185.923800
36.243030	188.661100
36.253370	191.173800
36.263720	194.104300
36.274070	196.951500
36.284420	199.984300
36.294770	203.073800
36.305110	206.112000
36.315460	209.333200
36.325810	212.460100
36.336160	215.472000
36.346510	218.280900
36.356850	220.811200
36.367200	223.458600
36.377550	225.881400
36.387900	228.464900
36.398250	230.913300
36.408590	233.135900
36.418940	235.048800
36.429290	236.979000
36.439640	238.857400
36.449990	240.367100
36.460330	241.790100
36.470680	242.493100
36.481030	242.693700
36.491380	242.938200
36.501730	243.127200
36.512080	243.180300
36.522420	242.985500
36.532770	242.311400
36.543120	241.447200
36.553470	240.440200
36.563820	239.367600
36.574160	237.872800
36.584510	236.049500
36.594860	233.931100
36.605210	231.802800
36.615560	229.595200
36.625900	227.103300
36.636250	224.219500
36.646600	221.207900
36.656950	218.309900
36.667300	215.732200
36.677640	213.200600
36.687990	210.410600
36.698340	207.593100
36.708690	204.995000
36.719040	202.482900
36.729380	199.910200
36.739730	197.424500
36.750080	195.309000
36.760430	193.363700
36.770780	191.368600
36.781120	189.544200
36.791470	187.701900
36.801820	185.972700
36.812170	184.453000
36.822520	183.016300
36.832860	181.673000
36.843210	180.401700
36.853560	179.216000
36.863910	178.329300
36.874260	177.705900
36.884610	176.976900
36.894950	176.432200
36.905300	176.013000
36.915650	175.535400
36.926000	175.234100
36.936350	175.010900
36.946690	174.823200
36.957040	174.445100
36.967390	174.252900
36.977740	174.171500
36.988090	174.127800
36.998430	174.272800
37.008780	174.463400
37.019130	174.672100
37.029480	174.923500
37.039830	175.058900
37.050170	175.182100
37.060520	175.393800
37.070870	175.710500
37.081220	175.887800
37.091570	175.952900
37.101910	176.099400
37.112260	176.491100
37.122610	176.939700
37.132960	177.163800
37.143310	177.404300
37.153650	177.777900
37.164000	178.115000
37.174350	178.328100
37.184700	178.487400
37.195050	178.833400
37.205390	179.377100
37.215740	180.070300
37.226090	180.904500
37.236440	181.982800
37.246790	182.868700
37.257140	183.776800
37.267480	184.928300
37.277830	186.231400
37.288180	187.559300
37.298530	189.453200
37.308880	191.482300
37.319220	193.561900
37.329570	195.855900
37.339920	198.262300
37.350270	201.023000
37.360620	204.040700
37.370960	207.357400
37.381310	211.198700
37.391660	215.132600
37.402010	219.296400
37.412360	223.867200
37.422700	228.700600
37.433050	233.884300
37.443400	238.923800
37.453750	243.994200
37.464100	248.997300
37.474440	254.150500
37.484790	259.392200
37.495140	264.259400
37.505490	269.013600
37.515840	273.881400
37.526180	278.519900
37.536530	283.214300
37.546880	287.552900
37.557230	291.879000
37.567580	295.768400
37.577920	299.215600
37.588270	302.416000
37.598620	305.260900
37.608970	307.788800
37.619320	309.904400
37.629670	311.397200
37.640010	312.298600
37.650360	312.825500
37.660710	313.610500
37.671060	314.162000
37.681410	314.158100
37.691750	313.777500
37.702100	313.213400
37.712450	311.905800
37.722800	310.186700
37.733150	308.100500
37.743490	305.183600
37.753840	301.820400
37.764190	298.053700
37.774540	294.090400
37.784890	290.017600
37.795230	285.277200
37.805580	280.169500
37.815930	275.165900
37.826280	270.215300
37.836630	264.952700
37.846970	259.793200
37.857320	254.799300
37.867670	249.754900
37.878020	245.009300
37.888370	240.338800
37.898710	235.682300
37.909060	231.301700
37.919410	227.329600
37.929760	223.718400
37.940110	220.426500
37.950450	217.435100
37.960800	214.739800
37.971150	212.095200
37.981500	209.413300
37.991850	207.073800
38.002200	205.004600
38.012540	203.204300
38.022890	201.630100
38.033240	200.209100
38.043590	198.964700
38.053940	197.968800
38.064280	196.917700
38.074630	196.339300
38.084980	196.081600
38.095330	195.981400
38.105680	195.761800
38.116020	195.234100
38.126370	194.531900
38.136720	194.332300
38.147070	194.347000
38.157420	194.442700
38.167760	194.524900
38.178110	194.867000
38.188460	195.314000
38.198810	195.823200
38.209160	196.250100
38.219500	196.817900
38.229850	197.551700
38.240200	198.553700
38.250550	199.724100
38.260900	200.933100
38.271240	202.426900
38.281590	203.826800
38.291940	205.363600
38.302290	207.175400
38.312640	209.328500
38.322980	211.495100
38.333330	214.106300
38.343680	216.881300
38.354030	219.871500
38.364380	223.283400
38.374730	226.991400
38.385070	231.070700
38.395420	235.481700
38.405770	240.083700
38.416120	244.788600
38.426470	250.086600
38.436810	255.528800
38.447160	261.221600
38.457510	267.016300
38.467860	272.811200
38.478210	278.477200
38.488550	284.528700
38.498900	290.342000
38.509250	296.467300
38.519600	302.933100
38.529950	309.418300
38.540290	315.584600
38.550640	321.581400
38.560990	327.256800
38.571340	332.765600
38.581690	338.450300
38.592030	343.991500
38.602380	349.510300
38.612730	354.633400
38.623080	359.553400
38.633430	364.293400
38.643770	368.392400
38.654120	371.982600
38.664470	375.125100
38.674820	377.992600
38.685170	380.147600
38.695510	381.468400
38.705860	382.219500
38.716210	382.492900
38.726560	382.144400
38.736910	381.314300
38.747250	380.108300
38.757600	378.325300
38.767950	375.756400
38.778300	372.669900
38.788650	369.096700
38.799000	365.672400
38.809340	361.816200
38.819690	357.161100
38.830040	352.293500
38.840390	347.292700
38.850740	342.108900
38.861080	337.003900
38.871430	331.630800
38.881780	325.939400
38.892130	319.850300
38.902480	314.143900
38.912820	308.604900
38.923170	302.902600
38.933520	297.519400
38.943870	292.332900
38.954220	287.004000
38.964560	281.722000
38.974910	276.551800
38.985260	271.796100
38.995610	267.366900
39.005960	262.933000
39.016300	258.406500
39.026650	254.023500
39.037000	250.124600
39.047350	246.298300
39.057700	242.606100
39.068040	239.003400
39.078390	235.737800
39.088740	232.811400
39.099090	230.263200
39.109440	227.782400
39.119780	225.235200
39.130130	222.884600
39.140480	220.991900
39.150830	218.989000
39.161180	217.135400
39.171530	215.701600
39.181870	214.384700
39.192220	213.107000
39.202570	211.909700
39.212920	210.709200
39.223270	209.825900
39.233610	209.032900
39.243960	208.173600
39.254310	207.408900
39.264660	206.723700
39.275010	206.043500
39.285350	205.545400
39.295700	204.816100
39.306050	204.154200
39.316400	203.822400
39.326750	203.600700
39.337090	203.353900
39.347440	203.005300
39.357790	202.696000
39.368140	202.478000
39.378490	202.344300
39.388830	202.085900
39.399180	201.841200
39.409530	201.935100
39.419880	201.860900
39.430230	201.682500
39.440570	201.421100
39.450920	201.118700
39.461270	201.176400
39.471620	201.173100
39.481970	201.086400
39.492310	201.300800
39.502660	203.834300
39.513010	204.914300
39.523360	205.317700
39.533710	202.800700
39.544060	202.270600
39.554400	202.578200
39.564750	202.516400
39.575100	202.222600
39.585450	202.116300
39.595800	202.418500
39.606140	203.003600
39.616490	203.533600
39.626840	203.777700
39.637190	203.675600
39.647540	203.551100
39.657880	203.913000
39.668230	204.548300
39.678580	205.107000
39.688930	205.473900
39.699280	205.731500
39.709620	205.864400
39.719970	206.246500
39.730320	206.529600
39.740670	206.841900
39.751020	207.157500
39.761360	207.439900
39.771710	207.855500
39.782060	208.391900
39.792410	208.641400
39.802760	208.556400
39.813100	208.498900
39.823450	208.624600
39.833800	208.967300
39.844150	209.546000
39.854500	209.972400
39.864840	210.273900
39.875190	210.563200
39.885540	210.672100
39.895890	210.909700
39.906240	211.387900
39.916590	211.941600
39.926930	212.570800
39.937280	213.260100
39.947630	213.839300
39.957980	214.370200
39.968330	215.072400
39.978670	215.885900
39.989020	217.010100
39.999370	218.112800
40.009720	219.166500
40.020070	220.239800
40.030410	221.312300
40.040760	222.525400
40.051110	223.738700
40.061460	225.156200
40.071810	226.890000
40.082150	228.815300
40.092500	231.188900
40.102850	233.651400
40.113200	235.740400
40.123550	237.790100
40.133890	239.836200
40.144240	241.709900
40.154590	244.231400
40.164940	246.984900
40.175290	249.654800
40.185630	252.158300
40.195980	254.515100
40.206330	256.828000
40.216680	259.478400
40.227030	261.949000
40.237370	263.903300
40.247720	265.828800
40.258070	267.577500
40.268420	269.337300
40.278770	270.975900
40.289120	272.508500
40.299460	274.052000
40.309810	275.727800
40.320160	277.330000
40.330510	278.506000
40.340860	279.827800
40.351200	281.099800
40.361550	281.973300
40.371900	282.458500
40.382250	282.817500
40.392600	283.357200
40.402940	283.671600
40.413290	284.058100
40.423640	284.593500
40.433990	285.169400
40.444340	285.198900
40.454680	284.744200
40.465030	283.631600
40.475380	283.174700
40.485730	282.654400
40.496080	281.987200
40.506420	281.870600
40.516770	281.773800
40.527120	281.683300
40.537470	281.923300
40.547820	282.520700
40.558160	283.638200
40.568510	284.929700
40.578860	286.372800
40.589210	288.338500
40.599560	291.023000
40.609900	294.396900
40.620250	298.155500
40.630600	301.976600
40.640950	306.548300
40.651300	311.871600
40.661650	317.594700
40.671990	324.305900
40.682340	331.547500
40.692690	338.545600
40.703040	345.715600
40.713390	353.362400
40.723730	361.415500
40.734080	369.985700
40.744430	378.530900
40.754780	387.338600
40.765130	396.408400
40.775470	405.452500
40.785820	413.924900
40.796170	422.453000
40.806520	430.996600
40.816870	438.731200
40.827210	446.075300
40.837560	452.920700
40.847910	459.649600
40.858260	466.369000
40.868610	472.384300
40.878950	478.131200
40.889300	483.587100
40.899650	488.215900
40.910000	492.008100
40.920350	494.917200
40.930690	497.137700
40.941040	498.767300
40.951390	499.834600
40.961740	500.045500
40.972090	498.890900
40.982430	497.199600
40.992780	494.664600
41.003130	491.459600
41.013480	487.339100
41.023830	482.733800
41.034180	476.977200
41.044520	470.227300
41.054870	462.815100
41.065220	454.951000
41.075570	446.201300
41.085920	437.537000
41.096260	428.604800
41.106610	419.447500
41.116960	410.013500
41.127310	400.332300
41.137660	390.909500
41.148000	381.336000
41.158350	371.589300
41.168700	362.337300
41.179050	353.284100
41.189400	344.256500
41.199740	335.374100
41.210090	326.396900
41.220440	318.219400
41.230790	310.877600
41.241140	303.924200
41.251480	297.227100
41.261830	290.474700
41.272180	284.015200
41.282530	278.283300
41.292880	273.400200
41.303220	268.668600
41.313570	264.026000
41.323920	259.423700
41.334270	254.998600
41.344620	251.378200
41.354960	248.411700
41.365310	246.045200
41.375660	243.745000
41.386010	241.216900
41.396360	238.750700
41.406710	236.442900
41.417050	234.326000
41.427400	232.354400
41.437750	230.678800
41.448100	229.451200
41.458450	228.909800
41.468790	228.210900
41.479140	227.526700
41.489490	226.641400
41.499840	225.893100
41.510190	225.665500
41.520530	225.835800
41.530880	225.954300
41.541230	226.115000
41.551580	226.307700
41.561930	226.722700
41.572270	227.542600
41.582620	228.763900
41.592970	230.039000
41.603320	231.554900
41.613670	233.409800
41.624010	235.855400
41.634360	238.276400
41.644710	240.553700
41.655060	242.850200
41.665410	245.634200
41.675750	248.747400
41.686100	252.175500
41.696450	255.732800
41.706800	259.628400
41.717150	263.304400
41.727490	267.287400
41.737840	271.807200
41.748190	276.110800
41.758540	280.285100
41.768890	284.390400
41.779240	288.581800
41.789580	292.754400
41.799930	296.648200
41.810280	300.117100
41.820630	303.484600
41.830980	307.079900
41.841320	310.686100
41.851670	313.828100
41.862020	316.867600
41.872370	319.812600
41.882720	322.329200
41.893060	324.294600
41.903410	326.309100
41.913760	328.284800
41.924110	329.769200
41.934460	330.632500
41.944800	331.003100
41.955150	331.181500
41.965500	331.618500
41.975850	331.537700
41.986200	330.785400
41.996540	329.604200
42.006890	327.817600
42.017240	325.592600
42.027590	323.335100
42.037940	321.101800
42.048280	318.442000
42.058630	315.244900
42.068980	311.528400
42.079330	307.154400
42.089680	302.653800
42.100020	298.147700
42.110370	293.214400
42.120720	287.962600
42.131070	282.843600
42.141420	278.029400
42.151760	273.149800
42.162110	268.255400
42.172460	263.378800
42.182810	258.602100
42.193160	254.091400
42.203510	250.051700
42.213850	246.338800
42.224200	242.773700
42.234550	238.947900
42.244900	235.424400
42.255250	232.681400
42.265590	229.881200
42.275940	226.971100
42.286290	224.078400
42.296640	221.995300
42.306990	220.354900
42.317330	218.754100
42.327680	217.374700
42.338030	215.709500
42.348380	213.999100
42.358730	212.564700
42.369070	211.373700
42.379420	210.331700
42.389770	209.454800
42.400120	209.048500
42.410470	208.555600
42.420810	207.204800
42.431160	206.328800
42.441510	206.112100
42.451860	205.901200
42.462210	205.669700
42.472550	205.672100
42.482900	205.538800
42.493250	204.980300
42.503600	204.692700
42.513950	204.517200
42.524290	203.973600
42.534640	203.416100
42.544990	203.272000
42.555340	203.378900
42.565690	203.350900
42.576040	202.934800
42.586380	202.559500
42.596730	202.613100
42.607080	202.411100
42.617430	201.773300
42.627780	201.566000
42.638120	201.929000
42.648470	202.123600
42.658820	202.006000
42.669170	201.878200
42.679520	201.795200
42.689860	201.720600
42.700210	201.962800
42.710560	202.116000
42.720910	202.146300
42.731260	202.113300
42.741600	202.001900
42.751950	201.836100
42.762300	201.691900
42.772650	201.922900
42.783000	201.926700
42.793340	201.729700
42.803690	201.581500
42.814040	201.615800
42.824390	201.641300
42.834740	201.897300
42.845080	201.983400
42.855430	201.958000
42.865780	202.110400
42.876130	202.087300
42.886480	201.962400
42.896820	201.858300
42.907170	202.170300
42.917520	202.252600
42.927870	202.024200
42.938220	202.319100
42.948570	202.705900
42.958910	202.664200
42.969260	202.164000
42.979610	201.756900
42.989960	201.582400
43.000310	201.433400
43.010650	201.521000
43.021000	201.468400
43.031350	201.181900
43.041700	200.935300
43.052050	200.937300
43.062390	200.633300
43.072740	200.263600
43.083090	200.176400
43.093440	200.300500
43.103790	200.474300
43.114130	200.241700
43.124480	199.775900
43.134830	199.386900
43.145180	199.248200
43.155530	199.031600
43.165870	198.679000
43.176220	198.793200
43.186570	199.072500
43.196920	198.873900
43.207270	198.454300
43.217610	197.866000
43.227960	197.660400
43.238310	197.444800
43.248660	197.100000
43.259010	197.082600
43.269350	197.544300
43.279700	197.843700
43.290050	197.629800
43.300400	197.372900
43.310750	197.611100
43.321100	197.854300
43.331440	197.660700
43.341790	197.084000
43.352140	196.571100
43.362490	196.393500
43.372840	196.342600
43.383180	196.720800
43.393530	197.090600
43.403880	197.302400
43.414230	197.222900
43.424580	197.207200
43.434920	196.932200
43.445270	196.740200
43.455620	197.087800
43.465970	197.245500
43.476320	197.333800
43.486660	197.730100
43.497010	198.207400
43.507360	198.183700
43.517710	197.989500
43.528060	197.917200
43.538400	198.058600
43.548750	198.561200
43.559100	199.177900
43.569450	199.652200
43.579800	200.125500
43.590140	200.795100
43.600490	201.565600
43.610840	202.475600
43.621190	203.256900
43.631540	203.945400
43.641880	204.552900
43.652230	205.304700
43.662580	206.321900
43.672930	207.655300
43.683280	208.888500
43.693630	210.205000
43.703970	211.587900
43.714320	212.861700
43.724670	214.206800
43.735020	215.803800
43.745370	217.067900
43.755710	218.397400
43.766060	219.801400
43.776410	221.475000
43.786760	223.018400
43.797110	224.632600
43.807450	225.977700
43.817800	227.593500
43.828150	228.989300
43.838500	230.405100
43.848850	231.624000
43.859190	232.833600
43.869540	234.335500
43.879890	235.906700
43.890240	237.165200
43.900590	238.851800
43.910930	239.963300
43.921280	240.753600
43.931630	241.726500
43.941980	242.850800
43.952330	243.413800
43.962670	243.544300
43.973020	243.950600
43.983370	244.612600
43.993720	245.305800
44.004070	245.673200
44.014410	245.666000
44.024760	244.879200
44.035110	244.191000
44.045460	243.804400
44.055810	243.528600
44.066160	243.270000
44.076500	242.699900
44.086850	241.682400
44.097200	240.730600
44.107550	239.738200
44.117900	238.960400
44.128240	237.688300
44.138590	236.212700
44.148940	235.391400
44.159290	234.656600
44.169640	233.418800
44.179980	232.108300
44.190330	230.600600
44.200680	229.195300
44.211030	227.780900
44.221380	226.656000
44.231720	225.801700
44.242070	225.072300
44.252420	223.841100
44.262770	222.752100
44.273120	221.992700
44.283460	221.317400
44.293810	220.310800
44.304160	219.295900
44.314510	218.260800
44.324860	217.413500
44.335200	216.656600
44.345550	215.681900
44.355900	214.868300
44.366250	214.270600
44.376600	213.697400
44.386940	213.265100
44.397290	212.935900
44.407640	212.314900
44.417990	211.396600
44.428340	210.313000
44.438690	209.548800
44.449030	208.870400
44.459380	208.407300
44.469730	208.308000
44.480080	208.166000
44.490430	208.305100
44.500770	208.205800
44.511120	208.144600
44.521470	208.002100
44.531820	208.546900
44.542170	209.052800
44.552510	209.239000
44.562860	209.758600
44.573210	210.328200
44.583560	211.220100
44.593910	212.059500
44.604250	213.159500
44.614600	214.307800
44.624950	215.194700
44.635300	216.484000
44.645650	218.105800
44.655990	219.725200
44.666340	221.297300
44.676690	223.135000
44.687040	225.154900
44.697390	227.008300
44.707730	229.191500
44.718080	231.720900
44.728430	234.140000
44.738780	236.083500
44.749130	238.219500
44.759470	239.859400
44.769820	241.629400
44.780170	243.575100
44.790520	245.194100
44.800870	246.961500
44.811220	248.664500
44.821560	250.498200
44.831910	251.563900
44.842260	252.669400
44.852610	254.015900
44.862960	255.267200
44.873300	256.076800
44.883650	256.517100
44.894000	257.088800
44.904350	257.834200
44.914700	258.503300
44.925040	258.568800
44.935390	257.917000
44.945740	257.541000
44.956090	257.432800
44.966440	256.954300
44.976780	256.174900
44.987130	255.018100
44.997480	253.798700
45.007830	252.351400
45.018180	250.970600
45.028520	249.490500
45.038870	247.990400
45.049220	245.744600
45.059570	243.344600
45.069920	240.990100
45.080260	238.369600
45.090610	235.917100
45.100960	233.868900
45.111310	231.839800
45.121660	229.664200
45.132000	227.399200
45.142350	225.624200
45.152700	223.854800
45.163050	221.669700
45.173400	219.528500
45.183750	217.943400
45.194090	216.063000
45.204440	214.294000
45.214790	212.425800
45.225140	210.799300
45.235490	209.278900
45.245830	208.582900
45.256180	207.706400
45.266530	206.532600
45.276880	205.054000
45.287230	204.092800
45.297570	203.097200
45.307920	202.049600
45.318270	201.414500
45.328620	200.937800
45.338970	200.545000
45.349310	199.923200
45.359660	199.499400
45.370010	198.955500
45.380360	198.850400
45.390710	198.243900
45.401050	198.188000
45.411400	198.405900
45.421750	198.477200
45.432100	198.296200
45.442450	198.429400
45.452790	198.509400
45.463140	198.636900
45.473490	198.802800
45.483840	198.958900
45.494190	199.184000
45.504530	199.213800
45.514880	199.168000
45.525230	199.366500
45.535580	199.814200
45.545930	200.528900
45.556270	201.407300
45.566620	202.138500
45.576970	202.580300
45.587320	203.374900
45.597670	204.288700
45.608020	204.909000
45.618360	206.036300
45.628710	207.009800
45.639060	207.933400
45.649410	208.396900
45.659760	208.974800
45.670100	210.118400
45.680450	211.126300
45.690800	212.323500
45.701150	213.375900
45.711500	213.757200
45.721840	214.562900
45.732190	215.463800
45.742540	216.701900
45.752890	217.831600
45.763240	218.537200
45.773580	219.379600
45.783930	220.516800
45.794280	221.669700
45.804630	222.937900
45.814980	223.962800
45.825320	224.611100
45.835670	225.734000
45.846020	226.958200
45.856370	227.656700
45.866720	228.132500
45.877060	228.813900
45.887410	229.481400
45.897760	229.908000
45.908110	230.225300
45.918460	230.097000
45.928800	229.828400
45.939150	229.634200
45.949500	229.438100
45.959850	229.095300
45.970200	228.095400
45.980550	226.658100
45.990890	225.098400
46.001240	223.540100
46.011590	221.990300
46.021940	220.100800
46.032290	218.279200
46.042630	216.702900
46.052980	215.188500
46.063330	213.435600
46.073680	211.858400
46.084030	210.280800
46.094370	209.027200
46.104720	208.288100
46.115070	207.623500
46.125420	206.758800
46.135770	205.457100
46.146110	204.062800
46.156460	203.340900
46.166810	202.682400
46.177160	202.212000
46.187510	201.596600
46.197850	201.077600
46.208200	200.713600
46.218550	200.456000
46.228900	200.026100
46.239250	199.690900
46.249590	199.320100
46.259940	198.953300
46.270290	198.827900
46.280640	198.510500
46.290990	198.286400
46.301330	198.464900
46.311680	198.522500
46.322030	198.400700
46.332380	198.237000
46.342730	198.163200
46.353080	198.337500
46.363420	198.276300
46.373770	198.061100
46.384120	198.088300
46.394470	198.414600
46.404820	198.830000
46.415160	198.895900
46.425510	199.039500
46.435860	199.165300
46.446210	198.951900
46.456560	199.440000
46.466900	199.968300
46.477250	200.064100
46.487600	200.335200
46.497950	200.590100
46.508300	201.156400
46.518640	202.126300
46.528990	202.394700
46.539340	202.651200
46.549690	203.041500
46.560040	203.993200
46.570380	204.824300
46.580730	205.648700
46.591080	206.414200
46.601430	207.178500
46.611780	207.789800
46.622120	208.147300
46.632470	208.778900
46.642820	209.301500
46.653170	210.055900
46.663520	210.857000
46.673860	211.411000
46.684210	211.574800
46.694560	211.856100
46.704910	212.479200
46.715260	212.847800
46.725610	213.001600
46.735950	212.944000
46.746300	213.195500
46.756650	213.874900
46.767000	214.534200
46.777350	214.791000
46.787690	214.835000
46.798040	215.143200
46.808390	215.518000
46.818740	215.281400
46.829090	214.387300
46.839430	214.025300
46.849780	214.419300
46.860130	214.503200
46.870480	214.721600
46.880830	214.674100
46.891170	214.154500
46.901520	213.282800
46.911870	212.792600
